,reported_acceptor,don_ID,reported_donor,DOI,PCE_avg,donor_type,acc_SMILES_sidechains,don_mon_SMILES,A_count,B_count,C_count,D_count,E_count,F_count,G_count,H_count,I_count,J_count,K_count,L_count
1401,IDF-IC,12,PBDB-TF,10.1021/acsaem.0c01247,7.8,polymer,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC4=C(C(C=C(C(C5=CC=C(CCCCCC)C=C5)(C6=CC=C(CCCCCC)C=C6)C7=C8OC(/C=C9/C(C(C=CC=C%10)=C%10C9=O)=C(C#N)/C#N)=C7)C8=C%11)=C%11C4(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)O3)=C(C#N)\C#N,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
1402,IDF-4F,12,PBDB-TF,10.1021/acsaem.0c01247,7.81,polymer,FC1=CC(C2=O)=C(C=C1F)C(/C2=C/C3=CC4=C(C(C=C(C(C5=CC=C(CCCCCC)C=C5)(C6=CC=C(CCCCCC)C=C6)C7=C8OC(/C=C9/C(C(C=C(F)C(F)=C%10)=C%10C9=O)=C(C#N)/C#N)=C7)C8=C%11)=C%11C4(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)O3)=C(C#N)\C#N,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
1403,BTCPDTO4,3,PBDB-T,10.1021/acsaem.0c02083,11.59,polymer,N#CC(C#N)=C1C(=CC=2SC=3C=4SC(=CC4C(C3C2)(CC(CC)CCCC)CC(CC)CCCC)C=5C6=NSN=C6C(C=7SC=8C=9SC(C=C%10C(=O)C%11=CC(F)=C(F)C=C%11C%10=C(C#N)C#N)=CC9C(C8C7)(CC(CC)CCCC)CC(CC)CCCC)=C(OCCCC)C5OCCCC)C(=O)C%12=CC(F)=C(F)C=C%121,CCCCC(CC1=CC=C(S1)C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)CC,1,1,0,0,0,0,0,0,0,0,0,0
1404,BTO4-IC4F,12,PM6,10.1021/acsaem.2c02330,10.09,polymer,O=C(C1=C2C=C(C(F)=C1)F)C(/C2=C(C#N)\C#N)=C\C3=CC4=C(S3)C(SC(C5=C(OCCCC)C(OCCCC)=C(C6=CC7=C(S6)C8=C(C7(CC(CC)CCCC)CC(CC)CCCC)C=C(/C=C9/C(C%10=C(C9=O)C=C(F)C(F)=C%10)=C(C#N)\C#N)S8)C%11=NSN=C5%11)=C%12)=C%12C4(CC(CCCC)CC)CC(CCCC)CC,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
1405,Y18-DMO,3,PBDB-T,10.1021/acsaem.0c02165,14.03,polymer,O=C(C/1=C\C2=C(CCCCCC)C(SC3=C4N(C5=C3C6=NN(CC(CCCC)CC)N=C6C7=C5N(C8=C7SC9=C8SC(/C=C%10C(C%11=C(C=C(C(F)=C%11)F)C\%10=C(C#N)\C#N)=O)=C9CCCCCC)CCC(C)CCCC(C)C)CCC(C)CCCC(C)C)=C4S2)C%12=CC(F)=C(F)C=C%12C1=C(C#N)/C#N,CCCCC(CC1=CC=C(S1)C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)CC,1,1,0,0,0,0,0,0,0,0,0,0
1406,AOT1,7,PTB7-Th,10.1021/acsaem.0c02719,3.18,polymer,N#CC(C#N)=C1C(=CC=2SC(=CC2OCC(CC)CCCC)C=3SC(C=4SC(C=C5C(=O)C6=CC(F)=C(F)C=C6C5=C(C#N)C#N)=C(OCC(CC)CCCC)C4)=C(OCC(CC)CCCC)C3OCC(CC)CCCC)C(=O)C7=CC(F)=C(F)C=C71,CCCCC(COC(C1=C(F)C2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(S6)CC(CCCC)CC)=C4S3)C=CS5)C7=CC=C(S7)CC(CCCC)CC)=C2S1)=O)CC,1,0,0,0,0,1,0,0,0,0,0,0
1407,AOT2,7,PTB7-Th,10.1021/acsaem.0c02719,3.87,polymer,N#CC(C#N)=C1C(=CC=2SC(=C(OCC(CC)CCCC)C2)C=3SC(C=4SC(C=C5C(=O)C6=CC(F)=C(F)C=C6C5=C(C#N)C#N)=C(OCC(CC)CCCC)C4)=C(OCC(CC)CCCC)C3OCC(CC)CCCC)C(=O)C7=CC(F)=C(F)C=C71,CCCCC(COC(C1=C(F)C2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(S6)CC(CCCC)CC)=C4S3)C=CS5)C7=CC=C(S7)CC(CCCC)CC)=C2S1)=O)CC,1,0,0,0,0,1,0,0,0,0,0,0
1408,AOT3,7,PTB7-Th,10.1021/acsaem.0c02719,6.34,polymer,N#CC(C#N)=C1C(=CC=2SC(=C(OCC(CC)CCCC)C2)C=3SC(=C(OCC(CC)CCCC)C3OCC(CC)CCCC)C=4SC(=CC4OCC(CC)CCCC)C=C5C(=O)C6=CC(F)=C(F)C=C6C5=C(C#N)C#N)C(=O)C7=CC(F)=C(F)C=C71,CCCCC(COC(C1=C(F)C2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(S6)CC(CCCC)CC)=C4S3)C=CS5)C7=CC=C(S7)CC(CCCC)CC)=C2S1)=O)CC,1,0,0,0,0,1,0,0,0,0,0,0
1409,F8IDT-Br,12,PBDB-TF,10.1021/acsaem.1c00369,9.32,polymer,O=C1C2=C(C(/C1=C/C3=CC=C(C4=CC(N(C(CCCCCCCC)CCCCCCCC)C5=C6C=CC(C7=CC=C(/C=C8/C(C9=C(C8=O)C=C(Br)C=C9)=C(C#N)\C#N)S7)=C5)=C6C=C4)S3)=C(C#N)/C#N)C=CC(Br)=C2,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
1410,C8IDT-Br,12,PBDB-TF,10.1021/acsaem.1c00369,9.4,polymer,O=C1C2=C(C(/C1=C/C3=CC=C(C4=CC(C(CCCCCCCC)(C5=C6C=CC(C7=CC=C(/C=C8/C(C9=C(C8=O)C=C(Br)C=C9)=C(C#N)\C#N)S7)=C5)CCCCCCCC)=C6C=C4)S3)=C(C#N)/C#N)C=CC(Br)=C2,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
1411,A702,3,PBDB-T,10.1021/acsaem.1c00584,11.68,polymer,O=C1C2=CC=C(C3=CC=CS3)C=C2C(/C1=C/C4=C(CCCCCC)C(SC5=C6N(C7=C5C8=NN(CC(CC)CCCC)N=C8C9=C7N(C%10=C9SC%11=C%10SC(/C=C%12/C(C%13=C(C%12=O)C=CC(C(S%14)=CC=C%14C(C=C%15C(/C%16=C/C%17=C(CCCCCC)C(SC%18=C%19N(C%20=C%18C%21=NN(CC(CC)CCCC)N=C%21C%22=C%20N(C%23=C%22SC%24=C%23SC(/C=C%25/C(C%26=C(C%25=O)C=CC=C%26)=C(C#N)/C#N)=C%24CCCCCC)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC)=C%19S%17)=C(C#N)/C#N)=CC=C%15C%16=O)=C%13)=C(C#N)/C#N)=C%11CCCCCC)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCCCC)CCCCCCCC)=C6S4)=C(C#N)/C#N,CCCCC(CC1=CC=C(S1)C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)CC,1,1,0,0,0,0,0,0,0,0,0,0
1412,A702,12,PBDB-TF,10.1021/acsaem.1c00584,2.56,polymer,O=C1C2=CC=C(C3=CC=CS3)C=C2C(/C1=C/C4=C(CCCCCC)C(SC5=C6N(C7=C5C8=NN(CC(CC)CCCC)N=C8C9=C7N(C%10=C9SC%11=C%10SC(/C=C%12/C(C%13=C(C%12=O)C=CC(C(S%14)=CC=C%14C(C=C%15C(/C%16=C/C%17=C(CCCCCC)C(SC%18=C%19N(C%20=C%18C%21=NN(CC(CC)CCCC)N=C%21C%22=C%20N(C%23=C%22SC%24=C%23SC(/C=C%25/C(C%26=C(C%25=O)C=CC=C%26)=C(C#N)/C#N)=C%24CCCCCC)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC)=C%19S%17)=C(C#N)/C#N)=CC=C%15C%16=O)=C%13)=C(C#N)/C#N)=C%11CCCCCC)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCCCC)CCCCCCCC)=C6S4)=C(C#N)/C#N,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
1413,IT-BT-CN,12,PBDB-TF,10.1021/acsaem.1c01872,9.95,polymer,N#C/C(C#N)=C\C1=CC=C(C2=CC3=C(C4=C(S3)C(C=C5C(C6=CC=C(C=C6)CCCCCCCC)(C7=C(SC8=C7SC(C9=CC=C(/C=C(C#N)\C#N)C%10=NSN=C%109)=C8)C5=C%11)C%12=CC=C(C=C%12)CCCCCCCC)=C%11C4(C%13=CC=C(C=C%13)CCCCCCCC)C%14=CC=C(C=C%14)CCCCCCCC)S2)C%15=NSN=C1%15,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
1414,IT-BT-ICN,12,PBDB-TF,10.1021/acsaem.1c01872,10.98,polymer,O=C(C1=C(C=CC=C1)C/2=C(C#N)\C#N)C2=C\C3=CC=C(C4=CC5=C(C6=C(S5)C(C=C7C(C8=CC=C(C=C8)CCCCCCCC)(C9=C(SC%10=C9SC(C%11=CC=C(/C=C%12/C(C%13=C(C=CC=C%13)C%12=O)=C(C#N)\C#N)C%14=NSN=C%14%11)=C%10)C7=C%15)C%16=CC=C(C=C%16)CCCCCCCC)=C%15C6(C%17=CC=C(C=C%17)CCCCCCCC)C%18=CC=C(C=C%18)CCCCCCCC)S4)C%19=NSN=C3%19,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
1415,DBTBT-IC,241,C2,10.1021/acsaem.1c02277,9.76,sm,O=C1C2=CC=CC=C2C(/C1=C/C3=CC4=C(C(SC5=C6SC7=C5C(CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(CC(CCCCCCCCCC)CCCCCCCCCCCC)C8=C7SC(/C=C9/C(C%10=C(C9=O)C=CC=C%10)=C(C#N)/C#N)=C8)=C6C(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C4CC(CCCCCCCCCC)CCCCCCCCCCCC)S3)=C(C#N)/C#N,CCN(CC)C1=CC(OC(C(C(/C=C/C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=O)=C5)=O)=C5C=C1,0,0,0,0,0,0,0,0,0,0,0,0
1416,DBTBT-IC,406,P125,10.1039/D1SE01748A,12.04,polymer,O=C1C2=CC=CC=C2C(/C1=C/C3=CC4=C(C(SC5=C6SC7=C5C(CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(CC(CCCCCCCCCC)CCCCCCCCCCCC)C8=C7SC(/C=C9/C(C%10=C(C9=O)C=CC=C%10)=C(C#N)/C#N)=C8)=C6C(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C4CC(CCCCCCCCCC)CCCCCCCCCCCC)S3)=C(C#N)/C#N,CCCCCCCCCCCC(N=C1C2=C3C=CSC3=C(C4=NC(CCCCCCCCCCC)=C(S4)CCCCCCCCCCC)C5=C2SC(C6=CC7=C8N=C9C(C(N(C9=O)CC(CCCCCCCCCC)CCCCCCCC)=O)=NC8=C%10C=CSC%10=C7S6)=C5)=C(S1)CCCCCCCCCCC,1,0,0,0,0,0,0,0,0,0,0,0
1417,DBTBT-IC,415,P(DTB-BDD),10.1039/D2ME00166G,13.43,polymer,O=C1C2=CC=CC=C2C(/C1=C/C3=CC4=C(C(SC5=C6SC7=C5C(CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(CC(CCCCCCCCCC)CCCCCCCCCCCC)C8=C7SC(/C=C9/C(C%10=C(C9=O)C=CC=C%10)=C(C#N)/C#N)=C8)=C6C(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C4CC(CCCCCCCCCC)CCCCCCCCCCCC)S3)=C(C#N)/C#N,CCCCCCCCCCCC1=C2C=CSC2=C3SC(C4=CC=C(S4)C5=C(C(C6=C(SC(CCCCCCCC)=C6C7=O)CCCCCCCC)=O)C7=C(C8=CC=CS8)S5)=CC3=C1CCCCCCCCCCC,0,1,0,0,0,0,0,0,0,0,0,0
1418,Aqx-3,241,C2,10.1021/acsaem.1c02277,10.64,sm,N#C/C(C#N)=C1C(C=C(C(F)=C2)F)=C2C(C/1=C\C3=C(CCCCCCCCCCC)C4=C(S3)C(N(CC(CCCC)CCCCCC)C5=C6N(CC(CCCC)CCCCCC)C7=C8SC9=C7SC(/C=C%10C(C%11=CC(F)=C(F)C=C%11C\%10=C(C#N)/C#N)=O)=C9CCCCCCCCCCC)=C(C5=C%12N=CC=NC%12=C86)S4)=O,CCN(CC)C1=CC(OC(C(C(/C=C/C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=O)=C5)=O)=C5C=C1,0,0,0,0,0,0,0,0,0,0,0,0
1419,17_abdul_raheem,0,P3HT,10.1021/acsaem.1c02353,4.48,polymer,N#C/C(C#N)=C(C1=CC=CC=C1)/C(C(S2)=CC(CCCCCC)=C2C(C=C3)=CC4=C3C(C=C5)=C(C(CCCCCCCC)4CCCCCCCC)C=C5C(SC(C#CC6=CC=CC=C6)=C7)=C7CCCCCC)=C(C#N)/C#N,CCCCCCC1=CSC=C1,0,0,0,0,0,0,0,0,0,0,0,0
1420,16_abdul_raheem,0,P3HT,10.1021/acsaem.1c02353,4.95,polymer,N#C/C(C#N)=C(\C(C1=CC=CC=C1)=C(C#N)/C#N)C2=CC(CCCCCC)=C(S2)C3=CC4=C(C(C=CC(C5=C(CCCCCC)C=C(C#CC6=CC=CC=C6)S5)=C7)=C7N4CCCCCC)C=C3,CCCCCCC1=CSC=C1,0,0,0,0,0,0,0,0,0,0,0,0
1421,15_abdul_raheem,0,P3HT,10.1021/acsaem.1c02353,5.31,polymer,N#C/C(C#N)=C(\C(C1=CC=CC=C1)=C(C#N)/C#N)C2=CC(CCCCCC)=C(S2)C3=CC4=C(C(C=CC(C5=C(CCCCCC)C=C(C(/C(C6=CC=CC=C6)=C(C#N)/C#N)=C(C#N)\C#N)S5)=C7)=C7C4(CCCCCCCC)CCCCCCCC)C=C3,CCCCCCC1=CSC=C1,0,0,0,0,0,0,0,0,0,0,0,0
1422,14_abdul_raheem,0,P3HT,10.1021/acsaem.1c02353,6.16,polymer,N#C/C(C#N)=C(\C(C1=CC=CC=C1)=C(C#N)/C#N)C2=CC(CCCCCC)=C(S2)C3=CC4=C(C(C=CC(C5=C(CCCCCC)C=C(C(/C(C6=CC=CC=C6)=C(C#N)/C#N)=C(C#N)\C#N)S5)=C7)=C7N4CCCCCC)C=C3,CCCCCCC1=CSC=C1,0,0,0,0,0,0,0,0,0,0,0,0
1423,IDT-4EsT-2IC2F,3,PBDB-T,10.1021/acsaem.1c02403,5.25,polymer,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=C(C(OCC(CC)CCCC)=O)C=C(S3)C(S4)=CC5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC(C%11=CC(C(OCC(CC)CCCC)=O)=C(/C=C%12C(C(C=C(F)C(F)=C%13)=C%13C\%12=C(C#N)\C#N)=O)S%11)=C9)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15,CCCCC(CC1=CC=C(S1)C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)CC,1,1,0,0,0,0,0,0,0,0,0,0
1424,IDT-3EsT,3,PBDB-T,10.1021/acsaem.1c02403,7.23,polymer,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(C(OCC(CC)CCCC)=O)=C(S3)C(S4)=CC5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC(C%11=C(C(OCC(CC)CCCC)=O)C=C(/C=C%12C(C(C=CC=C%13)=C%13C\%12=C(C#N)\C#N)=O)S%11)=C9)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15,CCCCC(CC1=CC=C(S1)C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)CC,1,1,0,0,0,0,0,0,0,0,0,0
1425,IDT-3EsT-2IC2F,3,PBDB-T,10.1021/acsaem.1c02403,7.46,polymer,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(C(OCC(CC)CCCC)=O)=C(S3)C(S4)=CC5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC(C%11=C(C(OCC(CC)CCCC)=O)C=C(/C=C%12C(C(C=C(F)C(F)=C%13)=C%13C\%12=C(C#N)\C#N)=O)S%11)=C9)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15,CCCCC(CC1=CC=C(S1)C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)CC,1,1,0,0,0,0,0,0,0,0,0,0
1426,i-IEICO-2Cl,41,J52,10.1021/acsaem.1c02608,11.34,polymer,O=C(C(C=CC(Cl)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CSC(C(S4)=CC5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC(C%11=C(OCC(CC)CCCC)C(/C=C%12C(C(C=CC(Cl)=C%13)=C%13C\%12=C(C#N)\C#N)=O)=CS%11)=C9)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C3OCC(CCCC)CC,CCCCCCCCC(CN1N=C2C=C(C(F)=C(C2=N1)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=C(S7)CC(CCCC)CC)=C5S4)C=C(C8=CC=CS8)S6)C9=CC=C(S9)CC(CCCC)CC)F)CCCCCC,1,0,1,0,0,0,0,0,0,0,0,0
1427,i-IEICO-4Cl,41,J52,10.1021/acsaem.1c02608,11.93,polymer,O=C(C(C=C(Cl)C(Cl)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CSC(C(S4)=CC5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC(C%11=C(OCC(CC)CCCC)C(/C=C%12C(C(C=C(Cl)C(Cl)=C%13)=C%13C\%12=C(C#N)\C#N)=O)=CS%11)=C9)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C3OCC(CCCC)CC,CCCCCCCCC(CN1N=C2C=C(C(F)=C(C2=N1)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=C(S7)CC(CCCC)CC)=C5S4)C=C(C8=CC=CS8)S6)C9=CC=C(S9)CC(CCCC)CC)F)CCCCCC,1,0,1,0,0,0,0,0,0,0,0,0
1428,NTTIC,49,J71,10.1021/acsaem.1c02816,9.25,polymer,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC4=C(C(C(C5=CC=C(CCCCCC)C=C5)(C6=CC=C(CCCCCC)C=C6)C7=C8C=CC9=C7C=CC%10=C9C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C%10SC%14=C%13SC(/C=C%15/C(C(C=CC=C%16)=C%16C%15=O)=C(C#N)/C#N)=C%14)=C8S4)S3)=C(C#N)\C#N,CCCCCCCCC(CN1N=C2C=C(C(F)=C(C2=N1)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=C(S7)[Si](CCC)(CCC)CCC)=C5S4)C=C(C8=CC=CS8)S6)C9=CC=C(S9)[Si](CCC)(CCC)CCC)F)CCCCCC,1,0,1,0,0,0,0,0,0,0,0,0
1429,NTTIC-Cl,49,J71,10.1021/acsaem.1c02816,10.5,polymer,O=C1C2=C(C=C(Cl)C(Cl)=C2)C(/C1=C/C3=CC4=C(C(C(C5=CC=C(CCCCCC)C=C5)(C6=CC=C(CCCCCC)C=C6)C7=C8C=CC9=C7C=CC%10=C9C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C%10SC%14=C%13SC(/C=C%15/C(C(C=C(Cl)C(Cl)=C%16)=C%16C%15=O)=C(C#N)/C#N)=C%14)=C8S4)S3)=C(C#N)\C#N,CCCCCCCCC(CN1N=C2C=C(C(F)=C(C2=N1)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=C(S7)[Si](CCC)(CCC)CCC)=C5S4)C=C(C8=CC=CS8)S6)C9=CC=C(S9)[Si](CCC)(CCC)CCC)F)CCCCCC,1,0,1,0,0,0,0,0,0,0,0,0
1430,NTTIC-F,49,J71,10.1021/acsaem.1c02816,10.6,polymer,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C3=CC4=C(C(C(C5=CC=C(CCCCCC)C=C5)(C6=CC=C(CCCCCC)C=C6)C7=C8C=CC9=C7C=CC%10=C9C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C%10SC%14=C%13SC(/C=C%15/C(C(C=C(F)C(F)=C%16)=C%16C%15=O)=C(C#N)/C#N)=C%14)=C8S4)S3)=C(C#N)\C#N,CCCCCCCCC(CN1N=C2C=C(C(F)=C(C2=N1)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=C(S7)[Si](CCC)(CCC)CCC)=C5S4)C=C(C8=CC=CS8)S6)C9=CC=C(S9)[Si](CCC)(CCC)CCC)F)CCCCCC,1,0,1,0,0,0,0,0,0,0,0,0
1431,WHC-1,12,PBDB-T-2F,10.1021/acsaem.1c03741,6.61,polymer,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=CC4=C3C(S5)=C(C4(CC(CCCC)CC)CC(CCCC)CC)C=C5C6=NC=C(C7=CC(C(CC(CCCC)CC)(CC(CCCC)CC)C8=C9SC(/C=C%10/C(C(C=C(F)C(F)=C%11)=C%11C%10=O)=C(C#N)/C#N)=C8)=C9S7)C%12=NSN=C%126)=C(C#N)\C#N,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
1432,i-IDSe,3,PBDB-T,10.1021/acsaem.1c03817,8.16,polymer,O=C(C1=C2C=CC=C1)C(/C2=C(C#N)\C#N)=C\C3=CSC(C4=CC5=C(C(C=C(C(C6=CC=C(CCCCCC)C=C6)(C7=CC=C(CCCCCC)C=C7)C8=C9[Se]C(C%10=C(OCC(CCCC)CC)C=C(/C=C(C(C%11=C%12C=CC=C%11)=O)\C%12=C(C#N)/C#N)S%10)=C8)C9=C%13)=C%13C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)[Se]4)=C3OCC(CC)CCCC,CCCCC(CC1=CC=C(S1)C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)CC,1,1,0,0,0,0,0,0,0,0,0,0
